day,date,ws,wd,air_temp,RH,weekday,hour,date_unix
19/09/2016,19/09/2016 16:00,3.6,340,19,68.33677593,1,16,1474300800
19/09/2016,19/09/2016 17:00,2.85,330,19,70.62147548,1,17,1474304400
19/09/2016,19/09/2016 18:00,2.35,300,18,77.6012229,1,18,1474308000
19/09/2016,19/09/2016 19:00,2.35,298.9253609,18,77.6012229,1,19,1474311600
19/09/2016,19/09/2016 20:00,2.85,325.4397046,17.5,80.11599646,1,20,1474315200
19/09/2016,19/09/2016 21:00,2.35,338.9253609,17,82.63077002,1,21,1474318800
19/09/2016,19/09/2016 22:00,1.5,330,17,82.63077002,1,22,1474322400
19/09/2016,19/09/2016 23:00,1.5,350,16.5,85.32590052,1,23,1474326000
20/09/2016,20/09/2016 00:00,1.8,20,16,88.02103101,2,0,1474329600
20/09/2016,20/09/2016 01:00,1.25,NA,16,88.02103101,2,1,1474333200
20/09/2016,20/09/2016 02:00,1,360,16,88.02103101,2,2,1474336800
20/09/2016,20/09/2016 03:00,1.25,310,16,88.02103101,2,3,1474340400
20/09/2016,20/09/2016 04:00,1.5,330,16,88.02103101,2,4,1474344000
20/09/2016,20/09/2016 05:00,1.8,340,16,88.02103101,2,5,1474347600
20/09/2016,20/09/2016 06:00,1.8,344.164604,16,88.02103101,2,6,1474351200
20/09/2016,20/09/2016 07:00,2.35,3.367212585,16,82.51723858,2,7,1474354800
20/09/2016,20/09/2016 08:00,2.6,5,15.5,90.91074948,2,8,1474358400
20/09/2016,20/09/2016 09:00,2.6,20,16,85.2691348,2,9,1474362000
20/09/2016,20/09/2016 10:00,2.85,3.653549857,16,85.2691348,2,10,1474365600
20/09/2016,20/09/2016 11:00,2.1,20,16.5,79.98860956,2,11,1474369200
20/09/2016,20/09/2016 12:00,2.1,45,17,77.45998054,2,12,1474372800
20/09/2016,20/09/2016 13:00,1.5,NA,18,70.44565123,2,13,1474376400
20/09/2016,20/09/2016 14:00,2.1,315,18,68.14993497,2,14,1474380000
20/09/2016,20/09/2016 15:00,1.8,330,19,64.01995631,2,15,1474383600
20/09/2016,20/09/2016 16:00,1.8,320,19,61.98180475,2,16,1474387200
20/09/2016,20/09/2016 17:00,2.1,5,18,65.98202547,2,17,1474390800
20/09/2016,20/09/2016 18:00,1.55,356.77814,18,65.98202547,2,18,1474394400
20/09/2016,20/09/2016 19:00,1.25,NA,17.5,70.36224879,2,19,1474398000
20/09/2016,20/09/2016 20:00,1.25,NA,17,67.96090879,2,20,1474401600
20/09/2016,20/09/2016 21:00,1.25,70,17,70.26773569,2,21,1474405200
20/09/2016,20/09/2016 22:00,1.25,70,17,72.5745626,2,22,1474408800
20/09/2016,20/09/2016 23:00,2.35,74.46674612,16.5,79.98860956,2,23,1474412400
21/09/2016,21/09/2016 00:00,2.1,75,16,82.51723858,3,0,1474416000
21/09/2016,21/09/2016 01:00,1.5,100,16,82.51723858,3,1,1474419600
21/09/2016,21/09/2016 02:00,1.25,NA,16,82.51723858,3,2,1474423200
21/09/2016,21/09/2016 03:00,1.8,110,15.5,85.22855783,3,3,1474426800
21/09/2016,21/09/2016 04:00,2.35,100,15,87.93987708,3,4,1474430400
21/09/2016,21/09/2016 05:00,2.1,85,15,87.93987708,3,5,1474434000
21/09/2016,21/09/2016 06:00,1.5,NA,15,87.93987708,3,6,1474437600
21/09/2016,21/09/2016 07:00,2.35,95.53325388,16,85.2691348,3,7,1474441200
21/09/2016,21/09/2016 08:00,2.35,90,16.5,85.32590052,3,8,1474444800
21/09/2016,21/09/2016 09:00,1.8,90,18.5,72.96899942,3,9,1474448400
21/09/2016,21/09/2016 10:00,3.1,133.3596857,21,56.56040005,3,10,1474452000
21/09/2016,21/09/2016 11:00,3.35,148.444117,21.5,54.87673308,3,11,1474455600
21/09/2016,21/09/2016 12:00,3.35,173.8778902,22.5,46.72105302,3,12,1474459200
21/09/2016,21/09/2016 13:00,3.85,160.6559968,22,51.49554976,3,13,1474462800
21/09/2016,21/09/2016 14:00,4.35,185.2880856,22.5,49.92131789,3,14,1474466400
21/09/2016,21/09/2016 15:00,4.85,185.2583865,22,46.59413593,3,15,1474470000
21/09/2016,21/09/2016 16:00,3.85,185.3254985,21.5,48.07164774,3,16,1474473600
21/09/2016,21/09/2016 17:00,3.85,185.9764115,20,52.71122994,3,17,1474477200
21/09/2016,21/09/2016 18:00,2.6,185,19,59.9436532,3,18,1474480800
21/09/2016,21/09/2016 19:00,2.35,138.9253609,18,65.98202547,3,19,1474484400
21/09/2016,21/09/2016 20:00,2.1,145,17,72.5745626,3,20,1474488000
21/09/2016,21/09/2016 21:00,2.6,110,16,77.31695663,3,21,1474491600
21/09/2016,21/09/2016 22:00,1.55,90,16,77.31695663,3,22,1474495200
21/09/2016,21/09/2016 23:00,1.55,120,16.5,79.98860956,3,23,1474498800
22/09/2016,22/09/2016 00:00,1.8,89.44397717,16,79.91709761,4,0,1474502400
22/09/2016,22/09/2016 01:00,1.5,110,16,77.31695663,4,1,1474506000
22/09/2016,22/09/2016 02:00,1.8,105.835396,16,79.91709761,4,2,1474509600
22/09/2016,22/09/2016 03:00,1.5,185,16,77.31695663,4,3,1474513200
22/09/2016,22/09/2016 04:00,2.35,214.4667461,16,82.51723858,4,4,1474516800
22/09/2016,22/09/2016 05:00,2.85,220,16,82.51723858,4,5,1474520400
22/09/2016,22/09/2016 06:00,3.1,220,16,79.91709761,4,6,1474524000
22/09/2016,22/09/2016 07:00,3.6,245,16,74.86134047,4,7,1474527600
22/09/2016,22/09/2016 08:00,3.6,240,17,67.96090879,4,8,1474531200
22/09/2016,22/09/2016 09:00,3.85,235.3254985,18.5,61.87888458,4,9,1474534800
22/09/2016,22/09/2016 10:00,4.35,245.2880856,19,59.9436532,4,10,1474538400
22/09/2016,22/09/2016 11:00,4.6,241.0979951,20,56.32953214,4,11,1474542000
22/09/2016,22/09/2016 12:00,4.35,210,19,61.98180475,4,12,1474545600
22/09/2016,22/09/2016 13:00,4.6,205.5448457,19,64.01995631,4,13,1474549200
22/09/2016,22/09/2016 14:00,3.1,231.6290434,19,73.03874625,4,14,1474552800
22/09/2016,22/09/2016 15:00,3.85,214.0235885,19,70.62147548,4,15,1474556400
22/09/2016,22/09/2016 16:00,4.35,204.7119144,20,64.22351528,4,16,1474560000
22/09/2016,22/09/2016 17:00,4.1,200,19,68.33677593,4,17,1474563600
22/09/2016,22/09/2016 18:00,2.85,200.8861391,18,72.74136748,4,18,1474567200
22/09/2016,22/09/2016 19:00,2.85,205.4397046,17,77.45998054,4,19,1474570800
22/09/2016,22/09/2016 20:00,3.35,236.1221098,16.5,79.98860956,4,20,1474574400
22/09/2016,22/09/2016 21:00,3.35,290,16.5,61.44630594,4,21,1474578000
22/09/2016,22/09/2016 22:00,3.6,290,16,59.27028664,4,22,1474581600
22/09/2016,22/09/2016 23:00,3.35,295.3740791,16,59.27028664,4,23,1474585200
23/09/2016,23/09/2016 00:00,2.1,290,14.5,61.00405008,5,0,1474588800
23/09/2016,23/09/2016 01:00,2.6,260,14,72.06179878,5,1,1474592400
23/09/2016,23/09/2016 02:00,2.6,215,13,76.87685465,5,2,1474596000
23/09/2016,23/09/2016 03:00,2.35,220,13,76.87685465,5,3,1474599600
23/09/2016,23/09/2016 04:00,2.1,230,12,82.04792647,5,4,1474603200
23/09/2016,23/09/2016 05:00,2.85,210,12,79.38714284,5,5,1474606800
23/09/2016,23/09/2016 06:00,2.6,210,12,76.72635921,5,6,1474610400
23/09/2016,23/09/2016 07:00,2.85,214.5602954,13.5,69.63348558,5,7,1474614000
23/09/2016,23/09/2016 08:00,2.85,230.8861391,14.5,65.28143194,5,8,1474617600
23/09/2016,23/09/2016 09:00,3.35,245.3740791,16.5,53.67621957,5,9,1474621200
23/09/2016,23/09/2016 10:00,2.85,260.8861391,17.5,48.76320843,5,10,1474624800
23/09/2016,23/09/2016 11:00,2.35,214.4667461,18.5,42.73805743,5,11,1474628400
23/09/2016,23/09/2016 12:00,2.85,254.5602954,20,38.84515804,5,12,1474632000
23/09/2016,23/09/2016 13:00,2.85,208.1713266,20,37.50040036,5,13,1474635600
23/09/2016,23/09/2016 14:00,3.35,184.6259209,20,37.50040036,5,14,1474639200
23/09/2016,23/09/2016 15:00,4.1,195,19,42.78069343,5,15,1474642800
23/09/2016,23/09/2016 16:00,4.1,185,19,42.78069343,5,16,1474646400
23/09/2016,23/09/2016 17:00,4.1,180,18,45.55592014,5,17,1474650000
23/09/2016,23/09/2016 18:00,3.35,184.6259209,16.5,51.95598223,5,18,1474653600
23/09/2016,23/09/2016 19:00,3.35,190,15.5,59.28223504,5,19,1474657200
23/09/2016,23/09/2016 20:00,3.35,190,14.5,65.28143194,5,20,1474660800
23/09/2016,23/09/2016 21:00,2.6,195,14,67.38033621,5,21,1474664400
23/09/2016,23/09/2016 22:00,1.5,NA,14,72.06179878,5,22,1474668000
23/09/2016,23/09/2016 23:00,2.35,195.5332539,14,74.54361371,5,23,1474671600
24/09/2016,24/09/2016 00:00,2.1,190,14,77.02542865,6,0,1474675200
24/09/2016,24/09/2016 01:00,1.8,190,14.5,74.63012215,6,1,1474678800
24/09/2016,24/09/2016 02:00,3.85,180,15.5,74.78892091,6,2,1474682400
24/09/2016,24/09/2016 03:00,3.35,175.3740791,16.5,74.94575962,6,3,1474686000
24/09/2016,24/09/2016 04:00,3.85,170,16,77.31695663,6,4,1474689600
24/09/2016,24/09/2016 05:00,3.6,170,16,77.31695663,6,5,1474693200
24/09/2016,24/09/2016 06:00,2.6,190,16,77.31695663,6,6,1474696800
24/09/2016,24/09/2016 07:00,3.1,175,17,77.45998054,6,7,1474700400
24/09/2016,24/09/2016 08:00,4.6,170,19,64.01995631,6,8,1474704000
24/09/2016,24/09/2016 09:00,5.1,170,20,60.16332457,6,9,1474707600
24/09/2016,24/09/2016 10:00,6.2,200.8146864,21,52.95332492,6,10,1474711200
24/09/2016,24/09/2016 11:00,6.7,190,22,45.0831055,6,11,1474714800
24/09/2016,24/09/2016 12:00,6.7,190,23,40.98626736,6,12,1474718400
24/09/2016,24/09/2016 13:00,7.7,200,22,43.57207506,6,13,1474722000
24/09/2016,24/09/2016 14:00,6.2,185.4042458,22,46.59413593,6,14,1474725600
24/09/2016,24/09/2016 15:00,5.65,180,21,49.54915955,6,15,1474729200
24/09/2016,24/09/2016 16:00,3.6,158.5971149,21,49.54915955,6,16,1474732800
24/09/2016,24/09/2016 17:00,4.1,160,20.5,56.55832474,6,17,1474736400
24/09/2016,24/09/2016 18:00,3.6,145,20,60.16332457,6,18,1474740000
24/09/2016,24/09/2016 19:00,3.85,150,20,56.32953214,6,19,1474743600
24/09/2016,24/09/2016 20:00,4.1,140,20,60.16332457,6,20,1474747200
24/09/2016,24/09/2016 21:00,4.6,140,20,60.16332457,6,21,1474750800
24/09/2016,24/09/2016 22:00,5.7,150,20,58.24642835,6,22,1474754400
24/09/2016,24/09/2016 23:00,5.4,155.7425853,20,56.32953214,6,23,1474758000
25/09/2016,25/09/2016 00:00,5.65,155.4879532,19.5,58.13659267,7,0,1474761600
25/09/2016,25/09/2016 01:00,5.4,155.2784829,19,61.98180475,7,1,1474765200
25/09/2016,25/09/2016 02:00,5.15,168.9211886,19,64.01995631,7,2,1474768800
25/09/2016,25/09/2016 03:00,4.6,180,19,68.33677593,7,3,1474772400
25/09/2016,25/09/2016 04:00,4.6,185,19,70.62147548,7,4,1474776000
25/09/2016,25/09/2016 05:00,4.65,220,16.5,82.5740043,7,5,1474779600
25/09/2016,25/09/2016 06:00,4.9,238.35102,16,85.2691348,7,6,1474783200
25/09/2016,25/09/2016 07:00,5.95,245.210618,16.5,82.5740043,7,7,1474786800
25/09/2016,25/09/2016 08:00,5.4,240,16,79.91709761,7,8,1474790400
25/09/2016,25/09/2016 09:00,6.2,235.4042458,17,72.5745626,7,9,1474794000
25/09/2016,25/09/2016 10:00,6.95,245.1803135,17.5,63.84126165,7,10,1474797600
25/09/2016,25/09/2016 11:00,6.95,255.1803135,18.5,54.16369023,7,11,1474801200
25/09/2016,25/09/2016 12:00,8,245.5012603,19.5,47.56201829,7,12,1474804800
25/09/2016,25/09/2016 13:00,7.95,254.8423673,20,44.56318912,7,13,1474808400
25/09/2016,25/09/2016 14:00,7.7,245,20,41.61831836,7,14,1474812000
25/09/2016,25/09/2016 15:00,7.2,235.6961784,19.5,46.04555016,7,15,1474815600
25/09/2016,25/09/2016 16:00,6.7,230,18,52.21984891,7,16,1474819200
25/09/2016,25/09/2016 17:00,5.7,230,17,51.97049672,7,17,1474822800
25/09/2016,25/09/2016 18:00,4.6,230,17,51.97049672,7,18,1474826400
25/09/2016,25/09/2016 19:00,4.35,234.7119144,16,57.32611453,7,19,1474830000
25/09/2016,25/09/2016 20:00,3.1,231.6290434,15.5,61.22640715,7,20,1474833600
25/09/2016,25/09/2016 21:00,3.1,220,14.5,67.62216323,7,21,1474837200
25/09/2016,25/09/2016 22:00,2.35,215.5332539,14,72.06179878,7,22,1474840800
25/09/2016,25/09/2016 23:00,2.6,215,14,72.06179878,7,23,1474844400
26/09/2016,26/09/2016 00:00,2.6,214.0038466,13,76.87685465,1,0,1474848000
26/09/2016,26/09/2016 01:00,2.1,215,13,76.87685465,1,1,1474851600
26/09/2016,26/09/2016 02:00,2.35,210,13,76.87685465,1,2,1474855200
26/09/2016,26/09/2016 03:00,2.35,215.5332539,13,76.87685465,1,3,1474858800
26/09/2016,26/09/2016 04:00,2.05,230,13,76.87685465,1,4,1474862400
26/09/2016,26/09/2016 05:00,2.35,221.0746391,13,76.87685465,1,5,1474866000
26/09/2016,26/09/2016 06:00,1.8,200,14,74.54361371,1,6,1474869600
26/09/2016,26/09/2016 07:00,2.3,160,14.5,74.63012215,1,7,1474873200
26/09/2016,26/09/2016 08:00,3.35,174.6259209,15.5,70.00223759,1,8,1474876800
26/09/2016,26/09/2016 09:00,2.85,160,16,67.76965953,1,9,1474880400
26/09/2016,26/09/2016 10:00,3.35,180,17,63.60595674,1,10,1474884000
26/09/2016,26/09/2016 11:00,2.85,190,16.5,67.86528416,1,11,1474887600
26/09/2016,26/09/2016 12:00,4.35,194.7119144,18,59.72161451,1,12,1474891200
26/09/2016,26/09/2016 13:00,5.1,200,18,55.86063159,1,13,1474894800
26/09/2016,26/09/2016 14:00,4.35,210,19,49.04437933,1,14,1474898400
26/09/2016,26/09/2016 15:00,4.6,205,18.5,50.63211412,1,15,1474902000
26/09/2016,26/09/2016 16:00,4.35,204.7119144,18.5,54.16369023,1,16,1474905600
26/09/2016,26/09/2016 17:00,4.1,185.6112855,17.5,61.66378562,1,17,1474909200
26/09/2016,26/09/2016 18:00,2.35,190,16.5,65.68780813,1,18,1474912800
26/09/2016,26/09/2016 19:00,2.6,170,16,72.40572431,1,19,1474916400
26/09/2016,26/09/2016 20:00,2.1,120,14.5,77.09877308,1,20,1474920000
26/09/2016,26/09/2016 21:00,1.5,110,14,77.02542865,1,21,1474923600
26/09/2016,26/09/2016 22:00,2.1,90,13,82.16759276,1,22,1474927200
26/09/2016,26/09/2016 23:00,2.1,55,13,84.97091143,1,23,1474930800
27/09/2016,27/09/2016 00:00,1.8,77.55702734,13,84.97091143,2,0,1474934400
27/09/2016,27/09/2016 01:00,1.8,70,13,84.97091143,2,1,1474938000
27/09/2016,27/09/2016 02:00,2.55,170,15,70.77798317,2,2,1474941600
27/09/2016,27/09/2016 03:00,3.1,160,15.5,63.42321758,2,3,1474945200
27/09/2016,27/09/2016 04:00,3.6,147.1312884,14.5,69.81897366,2,4,1474948800
27/09/2016,27/09/2016 05:00,2.85,144.5602954,14.5,74.63012215,2,5,1474952400
27/09/2016,27/09/2016 06:00,2.6,160,15.5,74.78892091,2,6,1474956000
27/09/2016,27/09/2016 07:00,3.85,210,17,72.5745626,2,7,1474959600
27/09/2016,27/09/2016 08:00,5.9,197.7750801,18,65.98202547,2,8,1474963200
27/09/2016,27/09/2016 09:00,6.45,200,19,64.01995631,2,9,1474966800
27/09/2016,27/09/2016 10:00,7.45,200.3390159,19,64.01995631,2,10,1474970400
27/09/2016,27/09/2016 11:00,6.45,200,18.5,70.5390717,2,11,1474974000
27/09/2016,27/09/2016 12:00,5.7,190,18,77.6012229,2,12,1474977600
27/09/2016,27/09/2016 13:00,6.2,194.5957542,19,77.74071657,2,13,1474981200
27/09/2016,27/09/2016 14:00,5.65,209.016639,19,80.2970983,2,14,1474984800
27/09/2016,27/09/2016 15:00,5.4,215.2784829,20,73.0690205,2,15,1474988400
27/09/2016,27/09/2016 16:00,5.95,235.210618,19,77.74071657,2,16,1474992000
27/09/2016,27/09/2016 17:00,4.85,230,19,77.74071657,2,17,1474995600
27/09/2016,27/09/2016 18:00,5.1,230,19,77.74071657,2,18,1474999200
27/09/2016,27/09/2016 19:00,4.35,235.8641985,18.5,80.24177889,2,19,1475002800
27/09/2016,27/09/2016 20:00,3.35,225.3740791,18,82.74284121,2,20,1475006400
27/09/2016,27/09/2016 21:00,3.1,225,18,82.74284121,2,21,1475010000
27/09/2016,27/09/2016 22:00,4.1,240,17.5,85.4219714,2,22,1475013600
27/09/2016,27/09/2016 23:00,4.1,245.6112855,17,82.63077002,2,23,1475017200
28/09/2016,28/09/2016 00:00,4.1,240,16,90.93221186,3,0,1475020800
28/09/2016,28/09/2016 01:00,5.65,240,15.5,87.98045405,3,1,1475024400
28/09/2016,28/09/2016 02:00,6.95,250,14.5,85.12991797,3,2,1475028000
28/09/2016,28/09/2016 03:00,6.2,244.5957542,14,82.28567971,3,3,1475031600
28/09/2016,28/09/2016 04:00,5.65,250,14,87.85761768,3,4,1475035200
28/09/2016,28/09/2016 05:00,5.4,240,14,82.28567971,3,5,1475038800
28/09/2016,28/09/2016 06:00,4.1,240,14,82.28567971,3,6,1475042400
28/09/2016,28/09/2016 07:00,6.45,250,14.5,79.72889861,3,7,1475046000
28/09/2016,28/09/2016 08:00,6.7,254.6259209,16.5,70.18331655,3,8,1475049600
28/09/2016,28/09/2016 09:00,5.95,250,18.5,61.87888458,3,9,1475053200
28/09/2016,28/09/2016 10:00,6.45,250,20,60.29017818,3,10,1475056800
28/09/2016,28/09/2016 11:00,6.95,240,21,56.56040005,3,11,1475060400
28/09/2016,28/09/2016 12:00,6.95,235.1803135,21.5,58.58479523,3,12,1475064000
28/09/2016,28/09/2016 13:00,6.95,250,21.5,62.51026959,3,13,1475067600
28/09/2016,28/09/2016 14:00,7.2,245.348102,23.5,59.0237887,3,14,1475071200
28/09/2016,28/09/2016 15:00,5.7,235,22.5,64.72240135,3,15,1475074800
28/09/2016,28/09/2016 16:00,4.85,225.2583865,22,64.62393525,3,16,1475078400
28/09/2016,28/09/2016 17:00,5.65,215.9314874,20.5,70.88653492,3,17,1475082000
28/09/2016,28/09/2016 18:00,5.15,215.5353246,19,77.74071657,3,18,1475085600
28/09/2016,28/09/2016 19:00,4.6,220,18.5,80.24177889,3,19,1475089200
28/09/2016,28/09/2016 20:00,5.9,225.6796605,17.5,85.4219714,3,20,1475092800
28/09/2016,28/09/2016 21:00,6.7,230,17,88.10110159,3,21,1475096400
28/09/2016,28/09/2016 22:00,7.2,224.651898,17.5,85.4219714,3,22,1475100000
28/09/2016,28/09/2016 23:00,5.95,230,18,82.74284121,3,23,1475103600
29/09/2016,29/09/2016 00:00,6.95,224.8196865,18,82.74284121,4,0,1475107200
29/09/2016,29/09/2016 01:00,6.7,225,19,77.74071657,4,1,1475110800
29/09/2016,29/09/2016 02:00,6.2,225,18.5,85.51679517,4,2,1475114400
29/09/2016,29/09/2016 03:00,5.7,230,18,88.18011032,4,3,1475118000
29/09/2016,29/09/2016 04:00,6.95,225.1803135,18,82.74284121,4,4,1475121600
29/09/2016,29/09/2016 05:00,7.2,235,18,82.74284121,4,5,1475125200
29/09/2016,29/09/2016 06:00,6.7,230,18,82.74284121,4,6,1475128800
29/09/2016,29/09/2016 07:00,6.7,230,18,82.74284121,4,7,1475132400
29/09/2016,29/09/2016 08:00,7.2,230,19,77.74071657,4,8,1475136000
29/09/2016,29/09/2016 09:00,8.8,260,16.5,77.38846859,4,9,1475139600
29/09/2016,29/09/2016 10:00,6.45,250,16.5,79.98860956,4,10,1475143200
29/09/2016,29/09/2016 11:00,6.45,250,17.5,75.10067401,4,11,1475146800
29/09/2016,29/09/2016 12:00,6.45,260,19,61.98180475,4,12,1475150400
29/09/2016,29/09/2016 13:00,9,265.4455671,19,52.46674887,4,13,1475154000
29/09/2016,29/09/2016 14:00,8.2,255,20,46.07965724,4,14,1475157600
29/09/2016,29/09/2016 15:00,8.5,260,19,49.14285418,4,15,1475161200
29/09/2016,29/09/2016 16:00,7.2,250,19,45.91253638,4,16,1475164800
29/09/2016,29/09/2016 17:00,8.2,255,18,45.55592014,4,17,1475168400
29/09/2016,29/09/2016 18:00,7.2,254.651898,17,51.97049672,4,18,1475172000
29/09/2016,29/09/2016 19:00,6.2,260,16,57.32611453,4,19,1475175600
29/09/2016,29/09/2016 20:00,6.2,244.5957542,15,65.3793381,4,20,1475179200
29/09/2016,29/09/2016 21:00,5.95,244.789382,14.5,65.28143194,4,21,1475182800
29/09/2016,29/09/2016 22:00,5.1,250,14,69.72106749,4,22,1475186400
29/09/2016,29/09/2016 23:00,5.95,260,14,69.72106749,4,23,1475190000
30/09/2016,30/09/2016 00:00,4.6,250,14,69.72106749,5,0,1475193600
30/09/2016,30/09/2016 01:00,4.35,250,13.5,69.63348558,5,1,1475197200
30/09/2016,30/09/2016 02:00,4.6,230,13,74.3817448,5,2,1475200800
30/09/2016,30/09/2016 03:00,4.6,240,13,74.3817448,5,3,1475204400
30/09/2016,30/09/2016 04:00,4.1,224.3887145,13,76.87685465,5,4,1475208000
30/09/2016,30/09/2016 05:00,4.1,220,13,76.87685465,5,5,1475211600
30/09/2016,30/09/2016 06:00,3.35,225.3740791,13,76.87685465,5,6,1475215200
30/09/2016,30/09/2016 07:00,3.85,230.6559968,13.5,74.46932671,5,7,1475218800
30/09/2016,30/09/2016 08:00,5.15,250,15.5,65.48579444,5,8,1475222400
30/09/2016,30/09/2016 09:00,6.2,250,16.5,55.62039168,5,9,1475226000
30/09/2016,30/09/2016 10:00,6.95,240,17,51.97049672,5,10,1475229600
30/09/2016,30/09/2016 11:00,5.4,240,17.5,53.92118874,5,11,1475233200
30/09/2016,30/09/2016 12:00,5.65,220,18,52.21984891,5,12,1475236800
30/09/2016,30/09/2016 13:00,5.9,232.2249199,19,49.04437933,5,13,1475240400
30/09/2016,30/09/2016 14:00,6.7,225,18.5,52.34329889,5,14,1475244000
30/09/2016,30/09/2016 15:00,6.2,210,19,49.04437933,5,15,1475247600
30/09/2016,30/09/2016 16:00,5.65,220,18,52.21984891,5,16,1475251200
30/09/2016,30/09/2016 17:00,5.15,222.0589058,17,57.55985006,5,17,1475254800
30/09/2016,30/09/2016 18:00,3.6,200,16,67.76965953,5,18,1475258400
30/09/2016,30/09/2016 19:00,3.6,235.9952822,14.5,79.72889861,5,19,1475262000
30/09/2016,30/09/2016 20:00,2.1,220,14,82.28567971,5,20,1475265600
30/09/2016,30/09/2016 21:00,2.1,220,14,82.28567971,5,21,1475269200
30/09/2016,30/09/2016 22:00,2.1,210,13,84.97091143,5,22,1475272800
30/09/2016,30/09/2016 23:00,1.8,208.3166858,13,82.16759276,5,23,1475276400
01/10/2016,01/10/2016 00:00,2.1,190,13,82.16759276,6,0,1475280000
01/10/2016,01/10/2016 01:00,0.75,240,13,82.16759276,6,1,1475283600
01/10/2016,01/10/2016 02:00,0.5,NA,13,84.97091143,6,2,1475287200
01/10/2016,01/10/2016 03:00,1.8,100,13,87.7742301,6,3,1475290800
01/10/2016,01/10/2016 04:00,1.8,115.835396,13,87.7742301,6,4,1475294400
01/10/2016,01/10/2016 05:00,1.25,150,13,87.7742301,6,5,1475298000
01/10/2016,01/10/2016 06:00,0.75,100,12,93.66802689,6,6,1475301600
01/10/2016,01/10/2016 07:00,1.25,100,13,87.9768533,6,7,1475305200
01/10/2016,01/10/2016 08:00,1.25,NA,14,82.28567971,6,8,1475308800
01/10/2016,01/10/2016 09:00,2.05,260,14,82.28567971,6,9,1475312400
01/10/2016,01/10/2016 10:00,3.1,190,13,82.16759276,6,10,1475316000
01/10/2016,01/10/2016 11:00,3.1,205,13,82.16759276,6,11,1475319600
01/10/2016,01/10/2016 12:00,2.85,170.8861391,13,82.16759276,6,12,1475323200
01/10/2016,01/10/2016 13:00,5.15,218.126984,15.5,67.81512799,6,13,1475326800
01/10/2016,01/10/2016 14:00,5.4,224.7215171,15.5,63.28898401,6,14,1475330400
01/10/2016,01/10/2016 15:00,4.35,210,15,63.18252767,6,15,1475334000
01/10/2016,01/10/2016 16:00,3.1,215.8084514,13,72.05334771,6,16,1475337600
01/10/2016,01/10/2016 17:00,1.8,200,12,76.72635921,6,17,1475341200
01/10/2016,01/10/2016 18:00,2.85,230.8861391,12,87.68969102,6,18,1475344800
01/10/2016,01/10/2016 19:00,3.85,257.9880073,12,84.86880875,6,19,1475348400
01/10/2016,01/10/2016 20:00,2.3,303.2569792,12,84.86880875,6,20,1475352000
01/10/2016,01/10/2016 21:00,3.35,305.3740791,11.5,84.82595147,6,21,1475355600
01/10/2016,01/10/2016 22:00,3.1,305.8084514,11,87.60397647,6,22,1475359200
01/10/2016,01/10/2016 23:00,4.35,321.7413243,11,87.60397647,6,23,1475362800
02/10/2016,02/10/2016 00:00,3.6,294.3038216,11,87.60397647,7,0,1475366400
02/10/2016,02/10/2016 01:00,4.6,300,11,81.92664909,7,1,1475370000
02/10/2016,02/10/2016 02:00,4.6,300,11,84.76531278,7,2,1475373600
02/10/2016,02/10/2016 03:00,4.1,305,11,87.60397647,7,3,1475377200
02/10/2016,02/10/2016 04:00,4.1,305.6112855,12,82.04792647,7,4,1475380800
02/10/2016,02/10/2016 05:00,4.1,300,11,84.76531278,7,5,1475384400
02/10/2016,02/10/2016 06:00,4.6,300,11,87.60397647,7,6,1475388000
02/10/2016,02/10/2016 07:00,5.1,305,11.5,84.82595147,7,7,1475391600
02/10/2016,02/10/2016 08:00,4.6,305,12,82.04792647,7,8,1475395200
02/10/2016,02/10/2016 09:00,4.6,325,13.5,71.97421687,7,9,1475398800
02/10/2016,02/10/2016 10:00,4.85,330,14,72.06179878,7,10,1475402400
02/10/2016,02/10/2016 11:00,4.6,310,14.5,65.28143194,7,11,1475406000
02/10/2016,02/10/2016 12:00,4.6,320,16,59.27028664,7,12,1475409600
02/10/2016,02/10/2016 13:00,4.6,315,16,57.32611453,7,13,1475413200
02/10/2016,02/10/2016 14:00,3.6,323.6078487,16,51.82555887,7,14,1475416800
02/10/2016,02/10/2016 15:00,4.9,294.1816506,17,50.25025938,7,15,1475420400
02/10/2016,02/10/2016 16:00,4.35,300,16.5,50.12434024,7,16,1475424000
02/10/2016,02/10/2016 17:00,2.85,306.3189068,15.5,55.37978991,7,17,1475427600
02/10/2016,02/10/2016 18:00,1.5,355,14.5,56.97393646,7,18,1475431200
02/10/2016,02/10/2016 19:00,0.75,300,14,62.96717878,7,19,1475434800
02/10/2016,02/10/2016 20:00,1.5,4.51E-15,13,67.18218209,7,20,1475438400
02/10/2016,02/10/2016 21:00,0.5,310,12,76.72635921,7,21,1475442000
02/10/2016,02/10/2016 22:00,1.25,50,12,74.55441559,7,22,1475445600
02/10/2016,02/10/2016 23:00,1.5,350,11.5,79.32650415,7,23,1475449200
03/10/2016,03/10/2016 00:00,0.5,NA,10,81.80372798,1,0,1475452800
03/10/2016,03/10/2016 01:00,1,360,10,87.51706178,1,1,1475456400
03/10/2016,03/10/2016 02:00,1.25,NA,9.5,87.6667669,1,2,1475460000
03/10/2016,03/10/2016 03:00,1,NA,9,93.52980581,1,3,1475463600
03/10/2016,03/10/2016 04:00,1.25,360,9,87.42892162,1,4,1475467200
