,date,date_end,o3
26664,12/02/2018 11:00,12/02/2018 12:00,33.31526
26665,12/02/2018 12:00,12/02/2018 13:00,42.39135999
26666,12/02/2018 13:00,12/02/2018 14:00,45.05440999
26667,12/02/2018 14:00,12/02/2018 15:00,46.95658999
26668,12/02/2018 15:00,12/02/2018 16:00,40.1631
26669,12/02/2018 16:00,12/02/2018 17:00,43.85875999
26670,12/02/2018 17:00,12/02/2018 18:00,37.22831
26671,12/02/2018 18:00,12/02/2018 19:00,26.14134
26672,12/02/2018 19:00,12/02/2018 20:00,31.52178
26673,12/02/2018 20:00,12/02/2018 21:00,38.31526999
26674,12/02/2018 21:00,12/02/2018 22:00,41.73919
26675,12/02/2018 22:00,12/02/2018 23:00,52.44572999
26676,12/02/2018 23:00,13/02/2018 00:00,53.31528999
26677,13/02/2018 00:00,13/02/2018 01:00,51.37688
26678,13/02/2018 01:00,13/02/2018 02:00,54.56528999
26679,13/02/2018 02:00,13/02/2018 03:00,57.60877
26680,13/02/2018 03:00,13/02/2018 04:00,58.53269
26681,13/02/2018 04:00,13/02/2018 05:00,57.93486
26682,13/02/2018 05:00,13/02/2018 06:00,55.7066
26683,13/02/2018 06:00,13/02/2018 07:00,50.21746
26684,13/02/2018 07:00,13/02/2018 08:00,43.9131
26685,13/02/2018 08:00,13/02/2018 09:00,46.46746
26686,13/02/2018 09:00,13/02/2018 10:00,43.20658
26687,13/02/2018 10:00,13/02/2018 11:00,40.65223
26688,13/02/2018 11:00,13/02/2018 12:00,47.33702
26689,13/02/2018 12:00,13/02/2018 13:00,43.58702
26690,13/02/2018 13:00,13/02/2018 14:00,41.63049
26691,13/02/2018 14:00,13/02/2018 15:00,41.73919
26692,13/02/2018 15:00,13/02/2018 16:00,34.78266
26693,13/02/2018 16:00,13/02/2018 17:00,25.65221
26694,13/02/2018 17:00,13/02/2018 18:00,25.27178
26695,13/02/2018 18:00,13/02/2018 19:00,17.39133
26696,13/02/2018 19:00,13/02/2018 20:00,13.15218999
26697,13/02/2018 20:00,13/02/2018 21:00,11.03262999
26698,13/02/2018 21:00,13/02/2018 22:00,4.18478999
26699,13/02/2018 22:00,13/02/2018 23:00,4.67391999
26700,13/02/2018 23:00,14/02/2018 00:00,8.20653
26701,14/02/2018 00:00,14/02/2018 01:00,13.33334999
26702,14/02/2018 01:00,14/02/2018 02:00,20.86958999
26703,14/02/2018 02:00,14/02/2018 03:00,11.52176
26704,14/02/2018 03:00,14/02/2018 04:00,7.22827
26705,14/02/2018 04:00,14/02/2018 05:00,0.38044
26706,14/02/2018 05:00,14/02/2018 06:00,0.86957
26707,14/02/2018 06:00,14/02/2018 07:00,1.63043999
26708,14/02/2018 07:00,14/02/2018 08:00,0.86957
26709,14/02/2018 08:00,14/02/2018 09:00,3.09783
26710,14/02/2018 09:00,14/02/2018 10:00,12.55437
26711,14/02/2018 10:00,14/02/2018 11:00,23.96743
26712,14/02/2018 11:00,14/02/2018 12:00,31.68483
26713,14/02/2018 12:00,14/02/2018 13:00,40.27179999
26714,14/02/2018 13:00,14/02/2018 14:00,39.83700999
26715,14/02/2018 14:00,14/02/2018 15:00,44.02179999
26716,14/02/2018 15:00,14/02/2018 16:00,42.77179999
26717,14/02/2018 16:00,14/02/2018 17:00,41.19570999
26718,14/02/2018 17:00,14/02/2018 18:00,38.36961999
26719,14/02/2018 18:00,14/02/2018 19:00,36.84788
26720,14/02/2018 19:00,14/02/2018 20:00,37.01091999
26721,14/02/2018 20:00,14/02/2018 21:00,36.63049
26722,14/02/2018 21:00,14/02/2018 22:00,39.34788
26723,14/02/2018 22:00,14/02/2018 23:00,35.65222
26724,14/02/2018 23:00,15/02/2018 00:00,31.25003999
26725,15/02/2018 00:00,15/02/2018 01:00,26.44931
26726,15/02/2018 01:00,15/02/2018 02:00,24.56524999
26727,15/02/2018 02:00,15/02/2018 03:00,23.04351
26728,15/02/2018 03:00,15/02/2018 04:00,21.57612
26729,15/02/2018 04:00,15/02/2018 05:00,26.03265
26730,15/02/2018 05:00,15/02/2018 06:00,47.66311
26731,15/02/2018 06:00,15/02/2018 07:00,41.68484
26732,15/02/2018 07:00,15/02/2018 08:00,22.39134
26733,15/02/2018 08:00,15/02/2018 09:00,25.00002999
26734,15/02/2018 09:00,15/02/2018 10:00,34.18482999
26735,15/02/2018 10:00,15/02/2018 11:00,33.04352
26736,15/02/2018 11:00,15/02/2018 12:00,26.63046999
26737,15/02/2018 12:00,15/02/2018 13:00,33.42396
26738,15/02/2018 13:00,15/02/2018 14:00,47.01093999
26739,15/02/2018 14:00,15/02/2018 15:00,40.86961999
26740,15/02/2018 15:00,15/02/2018 16:00,46.03267
26741,15/02/2018 16:00,15/02/2018 17:00,41.68484
26742,15/02/2018 17:00,15/02/2018 18:00,35.54352999
26743,15/02/2018 18:00,15/02/2018 19:00,25.00002999
26744,15/02/2018 19:00,15/02/2018 20:00,23.36959999
26745,15/02/2018 20:00,15/02/2018 21:00,19.61958999
26746,15/02/2018 21:00,15/02/2018 22:00,19.78264
26747,15/02/2018 22:00,15/02/2018 23:00,18.58698
26748,15/02/2018 23:00,16/02/2018 00:00,15.70654
26749,16/02/2018 00:00,16/02/2018 01:00,20.36234999
26750,16/02/2018 01:00,16/02/2018 02:00,27.89858999
26751,16/02/2018 02:00,16/02/2018 03:00,36.35875
26752,16/02/2018 03:00,16/02/2018 04:00,38.75005
26753,16/02/2018 04:00,16/02/2018 05:00,35.59788
26754,16/02/2018 05:00,16/02/2018 06:00,27.01090999
26755,16/02/2018 06:00,16/02/2018 07:00,17.88045999
26756,16/02/2018 07:00,16/02/2018 08:00,7.39130999
26757,16/02/2018 08:00,16/02/2018 09:00,21.57612
26758,16/02/2018 09:00,16/02/2018 10:00,19.89133
26759,16/02/2018 10:00,16/02/2018 11:00,20.54351
26760,16/02/2018 11:00,16/02/2018 12:00,23.85873
26761,16/02/2018 12:00,16/02/2018 13:00,30.59787
26762,16/02/2018 13:00,16/02/2018 14:00,43.04354
26763,16/02/2018 14:00,16/02/2018 15:00,46.14137
26764,16/02/2018 15:00,16/02/2018 16:00,45.65223999
26765,16/02/2018 16:00,16/02/2018 17:00,46.03267
26766,16/02/2018 17:00,16/02/2018 18:00,31.84787
26767,16/02/2018 18:00,16/02/2018 19:00,20.38045999
26768,16/02/2018 19:00,16/02/2018 20:00,20.48915999
26769,16/02/2018 20:00,16/02/2018 21:00,13.80437
26770,16/02/2018 21:00,16/02/2018 22:00,15.76089
26771,16/02/2018 22:00,16/02/2018 23:00,18.69567999
26772,16/02/2018 23:00,17/02/2018 00:00,20.6522
26773,17/02/2018 00:00,17/02/2018 01:00,15.21740999
26774,17/02/2018 01:00,17/02/2018 02:00,9.85509
26775,17/02/2018 02:00,17/02/2018 03:00,5.48913999
26776,17/02/2018 03:00,17/02/2018 04:00,0.43478
26777,17/02/2018 04:00,17/02/2018 05:00,0.21739
26778,17/02/2018 05:00,17/02/2018 06:00,0.1087
26779,17/02/2018 06:00,17/02/2018 07:00,0.21739
26780,17/02/2018 07:00,17/02/2018 08:00,0.59783
26781,17/02/2018 08:00,17/02/2018 09:00,1.3587
26782,17/02/2018 09:00,17/02/2018 10:00,7.93478999
26783,17/02/2018 10:00,17/02/2018 11:00,17.88045999
26784,17/02/2018 11:00,17/02/2018 12:00,39.02179
26785,17/02/2018 12:00,17/02/2018 13:00,50.65223999
26786,17/02/2018 13:00,17/02/2018 14:00,56.14137999
26787,17/02/2018 14:00,17/02/2018 15:00,56.57616999
26788,17/02/2018 15:00,17/02/2018 16:00,53.58702999
26789,17/02/2018 16:00,17/02/2018 17:00,48.31528
26790,17/02/2018 17:00,17/02/2018 18:00,34.13047999
26791,17/02/2018 18:00,17/02/2018 19:00,25.27178
26792,17/02/2018 19:00,17/02/2018 20:00,21.25002999
26793,17/02/2018 20:00,17/02/2018 21:00,25.65221
26794,17/02/2018 21:00,17/02/2018 22:00,26.30437999
26795,17/02/2018 22:00,17/02/2018 23:00,33.64135
26796,17/02/2018 23:00,18/02/2018 00:00,26.14134
26797,18/02/2018 00:00,18/02/2018 01:00,18.0435
26798,18/02/2018 01:00,18/02/2018 02:00,18.91307
26799,18/02/2018 02:00,18/02/2018 03:00,20.21742
26800,18/02/2018 03:00,18/02/2018 04:00,15.97828
26801,18/02/2018 04:00,18/02/2018 05:00,37.71744
26802,18/02/2018 05:00,18/02/2018 06:00,19.89133
26803,18/02/2018 06:00,18/02/2018 07:00,4.23913999
26804,18/02/2018 07:00,18/02/2018 08:00,0.70652
26805,18/02/2018 08:00,18/02/2018 09:00,4.89130999
26806,18/02/2018 09:00,18/02/2018 10:00,16.08698
26807,18/02/2018 10:00,18/02/2018 11:00,43.9131
26808,18/02/2018 11:00,18/02/2018 12:00,64.72835
26809,18/02/2018 12:00,18/02/2018 13:00,61.35878
26810,18/02/2018 13:00,18/02/2018 14:00,60.38051999
26811,18/02/2018 14:00,18/02/2018 15:00,64.13052
26812,18/02/2018 15:00,18/02/2018 16:00,58.04355999
26813,18/02/2018 16:00,18/02/2018 17:00,55.27181999
26814,18/02/2018 17:00,18/02/2018 18:00,53.58702999
26815,18/02/2018 18:00,18/02/2018 19:00,41.25005999
26816,18/02/2018 19:00,18/02/2018 20:00,47.22833
26817,18/02/2018 20:00,18/02/2018 21:00,47.60875999
26818,18/02/2018 21:00,18/02/2018 22:00,45.70658999
26819,18/02/2018 22:00,18/02/2018 23:00,43.53267
26820,18/02/2018 23:00,19/02/2018 00:00,40.43484
26821,19/02/2018 00:00,19/02/2018 01:00,41.95658
26822,19/02/2018 01:00,19/02/2018 02:00,45.00005999
26823,19/02/2018 02:00,19/02/2018 03:00,41.52179999
26824,19/02/2018 03:00,19/02/2018 04:00,47.39137
26825,19/02/2018 04:00,19/02/2018 05:00,40.10875
26826,19/02/2018 05:00,19/02/2018 06:00,37.11961999
26827,19/02/2018 06:00,19/02/2018 07:00,29.02178
26828,19/02/2018 07:00,19/02/2018 08:00,18.91307
26829,19/02/2018 08:00,19/02/2018 09:00,8.04349
26830,19/02/2018 09:00,19/02/2018 10:00,4.78261999
26831,19/02/2018 10:00,19/02/2018 11:00,2.06522
26832,19/02/2018 11:00,19/02/2018 12:00,1.95652
26833,19/02/2018 12:00,19/02/2018 13:00,1.14131
26834,19/02/2018 13:00,19/02/2018 14:00,0.97826
26835,19/02/2018 14:00,19/02/2018 15:00,3.31522
26836,19/02/2018 15:00,19/02/2018 16:00,2.93479
26837,19/02/2018 16:00,19/02/2018 17:00,1.25
26838,19/02/2018 17:00,19/02/2018 18:00,1.73913
26839,19/02/2018 18:00,19/02/2018 19:00,2.88044
26840,19/02/2018 19:00,19/02/2018 20:00,8.20653
26841,19/02/2018 20:00,19/02/2018 21:00,9.02175
26842,19/02/2018 21:00,19/02/2018 22:00,16.14133
26843,19/02/2018 22:00,19/02/2018 23:00,10.81523
26844,19/02/2018 23:00,20/02/2018 00:00,4.07608999
26845,20/02/2018 00:00,20/02/2018 01:00,3.33334
26846,20/02/2018 01:00,20/02/2018 02:00,12.24639
26847,20/02/2018 02:00,20/02/2018 03:00,16.68480999
26848,20/02/2018 03:00,20/02/2018 04:00,14.4022
26849,20/02/2018 04:00,20/02/2018 05:00,9.89132
26850,20/02/2018 05:00,20/02/2018 06:00,5.10869999
26851,20/02/2018 06:00,20/02/2018 07:00,2.44566
26852,20/02/2018 07:00,20/02/2018 08:00,6.68478999
26853,20/02/2018 08:00,20/02/2018 09:00,8.96740999
26854,20/02/2018 09:00,20/02/2018 10:00,15.81523999
26855,20/02/2018 10:00,20/02/2018 11:00,21.25002999
26856,20/02/2018 11:00,20/02/2018 12:00,23.64134
26857,20/02/2018 12:00,20/02/2018 13:00,26.03265
26858,20/02/2018 13:00,20/02/2018 14:00,23.75002999
26859,20/02/2018 14:00,20/02/2018 15:00,29.13047999
26860,20/02/2018 15:00,20/02/2018 16:00,24.29351
26861,20/02/2018 16:00,20/02/2018 17:00,18.69567999
26862,20/02/2018 17:00,20/02/2018 18:00,23.53264
26863,20/02/2018 18:00,20/02/2018 19:00,40.21744999
26864,20/02/2018 19:00,20/02/2018 20:00,35.54352999
26865,20/02/2018 20:00,20/02/2018 21:00,18.1522
26866,20/02/2018 21:00,20/02/2018 22:00,19.94567999
26867,20/02/2018 22:00,20/02/2018 23:00,18.0435
26868,20/02/2018 23:00,21/02/2018 00:00,29.23917
26869,21/02/2018 00:00,21/02/2018 01:00,31.73917
26870,21/02/2018 01:00,21/02/2018 02:00,40.57977
26871,21/02/2018 02:00,21/02/2018 03:00,32.55438999
26872,21/02/2018 03:00,21/02/2018 04:00,27.44568999
26873,21/02/2018 04:00,21/02/2018 05:00,26.84786
26874,21/02/2018 05:00,21/02/2018 06:00,14.07611
26875,21/02/2018 06:00,21/02/2018 07:00,5.54349
26876,21/02/2018 07:00,21/02/2018 08:00,1.57609
26877,21/02/2018 08:00,21/02/2018 09:00,3.26087
26878,21/02/2018 09:00,21/02/2018 10:00,12.01089
26879,21/02/2018 10:00,21/02/2018 11:00,13.15218999
26880,21/02/2018 11:00,21/02/2018 12:00,14.2935
26881,21/02/2018 12:00,21/02/2018 13:00,18.47829
26882,21/02/2018 13:00,21/02/2018 14:00,21.90221
26883,21/02/2018 14:00,21/02/2018 15:00,19.72829
26884,21/02/2018 15:00,21/02/2018 16:00,15.21740999
26885,21/02/2018 16:00,21/02/2018 17:00,11.25001999
26886,21/02/2018 17:00,21/02/2018 18:00,14.45654
26887,21/02/2018 18:00,21/02/2018 19:00,8.58697
26888,21/02/2018 19:00,21/02/2018 20:00,6.95652999
26889,21/02/2018 20:00,21/02/2018 21:00,15.97828
26890,21/02/2018 21:00,21/02/2018 22:00,21.63045999
26891,21/02/2018 22:00,21/02/2018 23:00,22.17394
26892,21/02/2018 23:00,22/02/2018 00:00,26.46743
26893,22/02/2018 00:00,22/02/2018 01:00,26.66669999
26894,22/02/2018 01:00,22/02/2018 02:00,34.13047999
26895,22/02/2018 02:00,22/02/2018 03:00,34.13047999
26896,22/02/2018 03:00,22/02/2018 04:00,42.71745
26897,22/02/2018 04:00,22/02/2018 05:00,39.51091999
26898,22/02/2018 05:00,22/02/2018 06:00,32.55438999
26899,22/02/2018 06:00,22/02/2018 07:00,22.06524999
26900,22/02/2018 07:00,22/02/2018 08:00,16.35872
26901,22/02/2018 08:00,22/02/2018 09:00,14.2935
26902,22/02/2018 09:00,22/02/2018 10:00,20.54351
26903,22/02/2018 10:00,22/02/2018 11:00,22.71742
26904,22/02/2018 11:00,22/02/2018 12:00,25.65221
26905,22/02/2018 12:00,22/02/2018 13:00,26.46743
26906,22/02/2018 13:00,22/02/2018 14:00,29.34787
26907,22/02/2018 14:00,22/02/2018 15:00,32.60873999
26908,22/02/2018 15:00,22/02/2018 16:00,31.95656999
26909,22/02/2018 16:00,22/02/2018 17:00,29.7283
26910,22/02/2018 17:00,22/02/2018 18:00,24.51089999
26911,22/02/2018 18:00,22/02/2018 19:00,21.35873
26912,22/02/2018 19:00,22/02/2018 20:00,17.50001999
26913,22/02/2018 20:00,22/02/2018 21:00,12.88045
26914,22/02/2018 21:00,22/02/2018 22:00,15.43479999
26915,22/02/2018 22:00,22/02/2018 23:00,12.66306
26916,22/02/2018 23:00,23/02/2018 00:00,9.89132
26917,23/02/2018 00:00,23/02/2018 01:00,8.98551999
26918,23/02/2018 01:00,23/02/2018 02:00,18.40581999
26919,23/02/2018 02:00,23/02/2018 03:00,18.85872
26920,23/02/2018 03:00,23/02/2018 04:00,19.51089999
26921,23/02/2018 04:00,23/02/2018 05:00,16.30436999
26922,23/02/2018 05:00,23/02/2018 06:00,13.0435
26923,23/02/2018 06:00,23/02/2018 07:00,6.25000999
26924,23/02/2018 07:00,23/02/2018 08:00,4.45652999
26925,23/02/2018 08:00,23/02/2018 09:00,5.27174999
26926,23/02/2018 09:00,23/02/2018 10:00,17.22829
26927,23/02/2018 10:00,23/02/2018 11:00,30.21743
26928,23/02/2018 11:00,23/02/2018 12:00,28.64134
26929,23/02/2018 12:00,23/02/2018 13:00,25.16308
26930,23/02/2018 13:00,23/02/2018 14:00,26.79352
26931,23/02/2018 14:00,23/02/2018 15:00,29.67395
26932,23/02/2018 15:00,23/02/2018 16:00,29.94568999
26933,23/02/2018 16:00,23/02/2018 17:00,29.13047999
26934,23/02/2018 17:00,23/02/2018 18:00,32.98917999
26935,23/02/2018 18:00,23/02/2018 19:00,26.90221
26936,23/02/2018 19:00,23/02/2018 20:00,25.86959999
26937,23/02/2018 20:00,23/02/2018 21:00,18.36958999
26938,23/02/2018 21:00,23/02/2018 22:00,16.03263
26939,23/02/2018 22:00,23/02/2018 23:00,17.60872
26940,23/02/2018 23:00,24/02/2018 00:00,17.17394
26941,24/02/2018 00:00,24/02/2018 01:00,11.30436
26942,24/02/2018 01:00,24/02/2018 02:00,13.62321
26943,24/02/2018 02:00,24/02/2018 03:00,10.70654
26944,24/02/2018 03:00,24/02/2018 04:00,13.0435
26945,24/02/2018 04:00,24/02/2018 05:00,15.21740999
26946,24/02/2018 05:00,24/02/2018 06:00,13.58698
26947,24/02/2018 06:00,24/02/2018 07:00,12.39132
26948,24/02/2018 07:00,24/02/2018 08:00,9.40218999
26949,24/02/2018 08:00,24/02/2018 09:00,15.6522
26950,24/02/2018 09:00,24/02/2018 10:00,24.61959999
26951,24/02/2018 10:00,24/02/2018 11:00,27.93481999
26952,24/02/2018 11:00,24/02/2018 12:00,34.89135
26953,24/02/2018 12:00,24/02/2018 13:00,38.58700999
26954,24/02/2018 13:00,24/02/2018 14:00,38.42396999
26955,24/02/2018 14:00,24/02/2018 15:00,40.76093
26956,24/02/2018 15:00,24/02/2018 16:00,39.40223
26957,24/02/2018 16:00,24/02/2018 17:00,35.97831
26958,24/02/2018 17:00,24/02/2018 18:00,25.81524999
26959,24/02/2018 18:00,24/02/2018 19:00,21.95655
26960,24/02/2018 19:00,24/02/2018 20:00,20.70655
26961,24/02/2018 20:00,24/02/2018 21:00,20.6522
26962,24/02/2018 21:00,24/02/2018 22:00,21.52177
26963,24/02/2018 22:00,24/02/2018 23:00,27.82612999
26964,24/02/2018 23:00,25/02/2018 00:00,29.56525999
26965,25/02/2018 00:00,25/02/2018 01:00,24.78264
26966,25/02/2018 01:00,25/02/2018 02:00,24.49278999
26967,25/02/2018 02:00,25/02/2018 03:00,24.56524999
26968,25/02/2018 03:00,25/02/2018 04:00,26.79352
26969,25/02/2018 04:00,25/02/2018 05:00,33.75005
26970,25/02/2018 05:00,25/02/2018 06:00,36.14135999
26971,25/02/2018 06:00,25/02/2018 07:00,35.0544
26972,25/02/2018 07:00,25/02/2018 08:00,36.84788
26973,25/02/2018 08:00,25/02/2018 09:00,36.68482999
26974,25/02/2018 09:00,25/02/2018 10:00,37.17396
26975,25/02/2018 10:00,25/02/2018 11:00,39.83700999
26976,25/02/2018 11:00,25/02/2018 12:00,41.08700999
26977,25/02/2018 12:00,25/02/2018 13:00,45.21744999
26978,25/02/2018 13:00,25/02/2018 14:00,47.01093999
26979,25/02/2018 14:00,25/02/2018 15:00,47.28267
26980,25/02/2018 15:00,25/02/2018 16:00,45.86963
26981,25/02/2018 16:00,25/02/2018 17:00,41.95658
26982,25/02/2018 17:00,25/02/2018 18:00,40.54352999
26983,25/02/2018 18:00,25/02/2018 19:00,38.20658
26984,25/02/2018 19:00,25/02/2018 20:00,39.72831999
26985,25/02/2018 20:00,25/02/2018 21:00,37.50005
26986,25/02/2018 21:00,25/02/2018 22:00,38.42396999
26987,25/02/2018 22:00,25/02/2018 23:00,41.03267
26988,25/02/2018 23:00,26/02/2018 00:00,36.41308999
26989,26/02/2018 00:00,26/02/2018 01:00,41.01455
26990,26/02/2018 01:00,26/02/2018 02:00,47.46383
26991,26/02/2018 02:00,26/02/2018 03:00,55.7066
26992,26/02/2018 03:00,26/02/2018 04:00,60.76095
26993,26/02/2018 04:00,26/02/2018 05:00,56.73921
26994,26/02/2018 05:00,26/02/2018 06:00,53.85877
26995,26/02/2018 06:00,26/02/2018 07:00,46.79354
26996,26/02/2018 07:00,26/02/2018 08:00,33.09787
26997,26/02/2018 08:00,26/02/2018 09:00,27.50003999
26998,26/02/2018 09:00,26/02/2018 10:00,26.30437999
26999,26/02/2018 10:00,26/02/2018 11:00,33.15222
34579,27/02/2018 14:00,27/02/2018 15:00,33.31526
33318,27/02/2018 15:00,27/02/2018 16:00,31.68483
27000,27/02/2018 16:00,27/02/2018 17:00,29.02178
27001,27/02/2018 17:00,27/02/2018 18:00,25.05437999
27002,27/02/2018 18:00,27/02/2018 19:00,25.81524999
27003,27/02/2018 19:00,27/02/2018 20:00,9.13044999
27004,27/02/2018 20:00,27/02/2018 21:00,1.19565
27005,27/02/2018 21:00,27/02/2018 22:00,1.08695999
27006,27/02/2018 22:00,27/02/2018 23:00,1.14131
27007,27/02/2018 23:00,28/02/2018 00:00,7.22827
27008,28/02/2018 00:00,28/02/2018 01:00,11.08697
27009,28/02/2018 01:00,28/02/2018 02:00,13.11595999
27010,28/02/2018 02:00,28/02/2018 03:00,29.29352
27011,28/02/2018 03:00,28/02/2018 04:00,40.38049
27012,28/02/2018 04:00,28/02/2018 05:00,27.77178
27013,28/02/2018 05:00,28/02/2018 06:00,27.01090999
27014,28/02/2018 06:00,28/02/2018 07:00,8.47827
27015,28/02/2018 07:00,28/02/2018 08:00,4.40218
27016,28/02/2018 08:00,28/02/2018 09:00,12.01089
27017,28/02/2018 09:00,28/02/2018 10:00,16.30436999
27018,28/02/2018 10:00,28/02/2018 11:00,25.81524999
27019,28/02/2018 11:00,28/02/2018 12:00,25.21743
27020,28/02/2018 12:00,28/02/2018 13:00,29.56525999
27021,28/02/2018 13:00,28/02/2018 14:00,41.3044
27022,28/02/2018 14:00,28/02/2018 15:00,45.27179999
27023,28/02/2018 15:00,28/02/2018 16:00,46.08702
27024,28/02/2018 16:00,28/02/2018 17:00,50.27181
27025,28/02/2018 17:00,28/02/2018 18:00,41.52179999
27026,28/02/2018 18:00,28/02/2018 19:00,42.6631
27027,28/02/2018 19:00,28/02/2018 20:00,38.53266
27028,28/02/2018 20:00,28/02/2018 21:00,37.01091999
27029,28/02/2018 21:00,28/02/2018 22:00,38.04352999
27030,28/02/2018 22:00,28/02/2018 23:00,40.65223
27031,28/02/2018 23:00,01/03/2018 00:00,43.64137
27032,01/03/2018 00:00,01/03/2018 01:00,46.73919
27033,01/03/2018 01:00,01/03/2018 02:00,45.14499
27034,01/03/2018 02:00,01/03/2018 03:00,46.19572
27035,01/03/2018 03:00,01/03/2018 04:00,49.51093999
27036,01/03/2018 04:00,01/03/2018 05:00,46.46746
27037,01/03/2018 05:00,01/03/2018 06:00,46.41311
27038,01/03/2018 06:00,01/03/2018 07:00,40.27179999
27039,01/03/2018 07:00,01/03/2018 08:00,31.14134999
27040,01/03/2018 08:00,01/03/2018 09:00,29.45656
27041,01/03/2018 09:00,01/03/2018 10:00,26.35873
27042,01/03/2018 10:00,01/03/2018 11:00,25.48917
27043,01/03/2018 11:00,01/03/2018 12:00,27.01090999
27044,01/03/2018 12:00,01/03/2018 13:00,30.38047999
27045,01/03/2018 13:00,01/03/2018 14:00,30.59787
27046,01/03/2018 14:00,01/03/2018 15:00,33.15222
27047,01/03/2018 15:00,01/03/2018 16:00,32.17396
27048,01/03/2018 16:00,01/03/2018 17:00,35.27179
27049,01/03/2018 17:00,01/03/2018 18:00,32.50003999
27050,01/03/2018 18:00,01/03/2018 19:00,37.28266
27051,01/03/2018 19:00,01/03/2018 20:00,42.22831999
27052,01/03/2018 20:00,01/03/2018 21:00,40.86961999
27053,01/03/2018 21:00,01/03/2018 22:00,44.13049999
27054,01/03/2018 22:00,01/03/2018 23:00,41.52179999
27055,01/03/2018 23:00,02/03/2018 00:00,45.38049999
27056,02/03/2018 00:00,02/03/2018 01:00,47.02904999
27057,02/03/2018 01:00,02/03/2018 02:00,49.92759999
27058,02/03/2018 02:00,02/03/2018 03:00,49.89137
27059,02/03/2018 03:00,02/03/2018 04:00,50.97833
27060,02/03/2018 04:00,02/03/2018 05:00,50.43484999
27061,02/03/2018 05:00,02/03/2018 06:00,44.56528
27062,02/03/2018 06:00,02/03/2018 07:00,38.8044
27063,02/03/2018 07:00,02/03/2018 08:00,33.36961
27064,02/03/2018 08:00,02/03/2018 09:00,32.82612999
27065,02/03/2018 09:00,02/03/2018 10:00,29.34787
27066,02/03/2018 10:00,02/03/2018 11:00,31.95656999
27067,02/03/2018 11:00,02/03/2018 12:00,32.06526
27068,02/03/2018 12:00,02/03/2018 13:00,29.94568999
27069,02/03/2018 13:00,02/03/2018 14:00,22.01089999
27070,02/03/2018 14:00,02/03/2018 15:00,18.20655
27071,02/03/2018 15:00,02/03/2018 16:00,10.76088
27072,02/03/2018 16:00,02/03/2018 17:00,8.69566
27073,02/03/2018 17:00,02/03/2018 18:00,5.86957
27074,02/03/2018 18:00,02/03/2018 19:00,5.92391999
27075,02/03/2018 19:00,02/03/2018 20:00,5.38044
27076,02/03/2018 20:00,02/03/2018 21:00,7.8261
27077,02/03/2018 21:00,02/03/2018 22:00,6.14130999
27078,02/03/2018 22:00,02/03/2018 23:00,5.54349
27079,02/03/2018 23:00,03/03/2018 00:00,4.61957
27080,03/03/2018 00:00,03/03/2018 01:00,4.63769
27081,03/03/2018 01:00,03/03/2018 02:00,7.75363
27082,03/03/2018 02:00,03/03/2018 03:00,8.53261999
27083,03/03/2018 03:00,03/03/2018 04:00,7.01088
27084,03/03/2018 04:00,03/03/2018 05:00,4.51088
27085,03/03/2018 05:00,03/03/2018 06:00,5.86957
27086,03/03/2018 06:00,03/03/2018 07:00,12.93479999
27087,03/03/2018 07:00,03/03/2018 08:00,13.0435
27088,03/03/2018 08:00,03/03/2018 09:00,12.44567
27089,03/03/2018 09:00,03/03/2018 10:00,10.70654
27090,03/03/2018 10:00,03/03/2018 11:00,15.81523999
27091,03/03/2018 11:00,03/03/2018 12:00,17.06523999
27092,03/03/2018 12:00,03/03/2018 13:00,18.26089
27093,03/03/2018 13:00,03/03/2018 14:00,19.29351
27094,03/03/2018 14:00,03/03/2018 15:00,21.46742
27095,03/03/2018 15:00,03/03/2018 16:00,24.40221
27096,03/03/2018 16:00,03/03/2018 17:00,26.46743
27097,03/03/2018 17:00,03/03/2018 18:00,24.7283
27098,03/03/2018 18:00,03/03/2018 19:00,21.25002999
27099,03/03/2018 19:00,03/03/2018 20:00,14.18479999
27100,03/03/2018 20:00,03/03/2018 21:00,4.29349
27101,03/03/2018 21:00,03/03/2018 22:00,1.73913
27102,03/03/2018 22:00,03/03/2018 23:00,1.41304999
27103,03/03/2018 23:00,04/03/2018 00:00,0.70652
27104,04/03/2018 00:00,04/03/2018 01:00,1.23188999
27105,04/03/2018 01:00,04/03/2018 02:00,1.23188999
27106,04/03/2018 02:00,04/03/2018 03:00,1.14131
27107,04/03/2018 03:00,04/03/2018 04:00,2.11957
27108,04/03/2018 04:00,04/03/2018 05:00,9.40218999
27109,04/03/2018 05:00,04/03/2018 06:00,2.39130999
27110,04/03/2018 06:00,04/03/2018 07:00,1.3587
27111,04/03/2018 07:00,04/03/2018 08:00,3.36956999
27112,04/03/2018 08:00,04/03/2018 09:00,20.70655
27113,04/03/2018 09:00,04/03/2018 10:00,46.63049999
27114,04/03/2018 10:00,04/03/2018 11:00,50.16311
27115,04/03/2018 11:00,04/03/2018 12:00,49.13049999
27116,04/03/2018 12:00,04/03/2018 13:00,53.15225
27117,04/03/2018 13:00,04/03/2018 14:00,54.13051
27118,04/03/2018 14:00,04/03/2018 15:00,51.14137999
27119,04/03/2018 15:00,04/03/2018 16:00,51.46746
27120,04/03/2018 16:00,04/03/2018 17:00,52.28267999
27121,04/03/2018 17:00,04/03/2018 18:00,42.33702
