date,day,wd,ws,air_temp,RH,weekday,hour,date_unix
07/07/2015 08:00,07/07/2015,225.2784829,5.4,19,75.3234458,2,8,1436302800
07/07/2015 09:00,07/07/2015,205.7425853,5.4,20,73.0690205,2,9,1436306400
07/07/2015 10:00,07/07/2015,220,8,21.5,64.64987945,2,10,1436310000
07/07/2015 11:00,07/07/2015,240,7.45,22.5,57.01309744,2,11,1436227200
07/07/2015 12:00,07/07/2015,249.7209196,9.05,22.5,53.31177571,2,12,1436230800
07/07/2015 13:00,07/07/2015,260,8.5,22.5,51.61883424,2,13,1436234400
07/07/2015 14:00,07/07/2015,260,9.3,23,45.33970916,2,14,1436238000
07/07/2015 15:00,07/07/2015,265.1769194,8.5,22.5,42.27917121,2,15,1436241600
07/07/2015 16:00,07/07/2015,255,8.2,22,40.72293223,2,16,1436245200
07/07/2015 17:00,07/07/2015,261.0101745,8,21.5,44.95505777,2,17,1436248800
07/07/2015 18:00,07/07/2015,270,9.8,20.5,41.75210464,2,18,1436252400
07/07/2015 19:00,07/07/2015,275.4455671,9,19.5,44.43017534,2,19,1436256000
07/07/2015 20:00,07/07/2015,260,8.2,18,48.78841305,2,20,1436259600
07/07/2015 21:00,07/07/2015,250,8,17,55.62252857,2,21,1436263200
07/07/2015 22:00,07/07/2015,250,6.7,16.5,61.44630594,2,22,1436266800
07/07/2015 23:00,07/07/2015,240,6.45,16,67.76965953,2,23,1436270400
08/07/2015 00:00,08/07/2015,245.5828556,6.45,16,67.76965953,3,0,1436360400
08/07/2015 01:00,08/07/2015,245.5046243,7.45,16,70.08769192,3,1,1436364000
08/07/2015 02:00,08/07/2015,240,6.45,15.5,70.00223759,3,2,1436367600
08/07/2015 03:00,08/07/2015,240,6.95,16,67.76965953,3,3,1436371200
08/07/2015 04:00,08/07/2015,250,7.2,16,70.08769192,3,4,1436374800
08/07/2015 05:00,08/07/2015,250,7.2,15.5,79.85958745,3,5,1436378400
08/07/2015 06:00,08/07/2015,250,7.2,15.5,82.45972843,3,6,1436382000
08/07/2015 07:00,08/07/2015,255,6.2,17,72.5745626,3,7,1436385600
08/07/2015 08:00,08/07/2015,260,6.95,17.5,68.19433928,3,8,1436389200
08/07/2015 09:00,08/07/2015,270,7.7,19,59.9436532,3,9,1436392800
08/07/2015 10:00,08/07/2015,270.3176946,7.95,19,59.9436532,3,10,1436396400
08/07/2015 11:00,08/07/2015,275.8557685,6.15,20,56.32953214,3,11,1436313600
08/07/2015 12:00,08/07/2015,268.35102,4.9,19.5,66.5347498,3,12,1436317200
08/07/2015 13:00,08/07/2015,270.7015477,7.2,19.5,64.25005025,3,13,1436320800
08/07/2015 14:00,08/07/2015,283.745368,6.95,20,58.48664061,3,14,1436324400
08/07/2015 15:00,08/07/2015,309.3265116,8.25,19.5,66.28014561,3,15,1436328000
08/07/2015 16:00,08/07/2015,320,8.2,20,52.71122994,3,16,1436331600
08/07/2015 17:00,08/07/2015,320,7.2,20,49.29795144,3,17,1436335200
08/07/2015 18:00,08/07/2015,320,6.7,20,44.56318912,3,18,1436338800
08/07/2015 19:00,08/07/2015,320,5.4,19,47.43166941,3,19,1436342400
08/07/2015 20:00,08/07/2015,310,4.6,18,48.78841305,3,20,1436346000
08/07/2015 21:00,08/07/2015,315.2880856,4.35,17,51.97049672,3,21,1436349600
08/07/2015 22:00,08/07/2015,310,4.35,16,55.38194242,3,22,1436353200
08/07/2015 23:00,08/07/2015,300,3.85,16,55.38194242,3,23,1436356800
09/07/2015 00:00,09/07/2015,300.6559968,3.85,15.5,59.28223504,4,0,1436446800
09/07/2015 01:00,09/07/2015,298.7681421,4.1,14,67.38033621,4,1,1436450400
09/07/2015 02:00,09/07/2015,284.4646754,5.15,14,62.96717878,4,2,1436454000
09/07/2015 03:00,09/07/2015,300,4.85,14,62.96717878,4,3,1436457600
09/07/2015 04:00,09/07/2015,305.5448457,4.6,13,67.18218209,4,4,1436461200
09/07/2015 05:00,09/07/2015,305.2880856,4.35,13,67.18218209,4,5,1436464800
09/07/2015 06:00,09/07/2015,315.5448457,4.6,13.5,65.07468044,4,6,1436468400
09/07/2015 07:00,09/07/2015,305,5.1,14.5,61.00405008,4,7,1436472000
09/07/2015 08:00,09/07/2015,295.2880856,4.35,15,59.04092137,4,8,1436475600
09/07/2015 09:00,09/07/2015,330,2.85,16.5,50.12434024,4,9,1436479200
09/07/2015 10:00,09/07/2015,280,2.3,18,42.51240077,4,10,1436482800
09/07/2015 11:00,09/07/2015,274.0361042,2.6,19,40.00640057,4,11,1436400000
09/07/2015 12:00,09/07/2015,220,3.1,19.5,36.0990897,4,12,1436403600
09/07/2015 14:00,09/07/2015,280,2.6,22,29.83683593,4,14,1436407200
09/07/2015 15:00,09/07/2015,215.3200985,3.1,23,26.13466309,4,15,1436410800
09/07/2015 16:00,09/07/2015,250.6988301,3.1,23,27.06599177,4,16,1436414400
09/07/2015 17:00,09/07/2015,240,3.6,22.5,28.97788586,4,17,1436418000
09/07/2015 18:00,09/07/2015,280,2.1,22,28.78389191,4,18,1436421600
09/07/2015 19:00,09/07/2015,300,1.8,22,32.0095233,4,19,1436425200
09/07/2015 20:00,09/07/2015,207.7340099,3.35,19.5,54.40375877,4,20,1436428800
09/07/2015 21:00,09/07/2015,235.2880856,4.35,18.5,57.90895106,4,21,1436432400
09/07/2015 22:00,09/07/2015,224.3038216,3.6,18,59.72161451,4,22,1436436000
09/07/2015 23:00,09/07/2015,235,4.6,17,63.60595674,4,23,1436439600
10/07/2015 00:00,10/07/2015,240,4.1,16.5,65.68780813,5,0,1436529600
10/07/2015 01:00,10/07/2015,220,3.35,16,67.76965953,5,1,1436533200
10/07/2015 02:00,10/07/2015,220,2.6,15,72.23481565,5,2,1436536800
10/07/2015 03:00,10/07/2015,215.5332539,2.35,15,72.23481565,5,3,1436540400
10/07/2015 04:00,10/07/2015,210,1.8,15,69.90548209,5,4,1436544000
10/07/2015 05:00,10/07/2015,225,2.6,16,67.76965953,5,5,1436547600
10/07/2015 06:00,10/07/2015,205,2.6,17.5,61.66378562,5,6,1436551200
10/07/2015 07:00,10/07/2015,190.8861391,2.85,19.5,49.27320306,5,7,1436554800
10/07/2015 08:00,10/07/2015,183.0069639,3.35,20.5,43.26857276,5,8,1436558400
10/07/2015 09:00,10/07/2015,160,3.6,22,40.72293223,5,9,1436562000
10/07/2015 10:00,10/07/2015,159.3440032,3.85,23,38.30401686,5,10,1436565600
10/07/2015 11:00,10/07/2015,160,4.1,24,33.66175372,5,11,1436569200
10/07/2015 12:00,10/07/2015,150,4.6,25,30.62749777,5,12,1436486400
10/07/2015 13:00,10/07/2015,150,4.1,25.5,27.77050377,5,13,1436490000
10/07/2015 14:00,10/07/2015,145.3254985,3.85,26,23.37979346,5,14,1436493600
10/07/2015 15:00,10/07/2015,140,4.85,26,25.08850366,5,15,1436497200
10/07/2015 16:00,10/07/2015,140,4.85,25.5,25.89616035,5,16,1436500800
10/07/2015 17:00,10/07/2015,160,4.1,24.5,26.52052792,5,17,1436504400
10/07/2015 18:00,10/07/2015,174.3887145,4.1,24,32.54105147,5,18,1436508000
10/07/2015 19:00,10/07/2015,132.8687116,3.6,23,38.30401686,5,19,1436511600
10/07/2015 20:00,10/07/2015,129.1138609,2.85,22.5,40.93804596,5,20,1436515200
10/07/2015 21:00,10/07/2015,85,3.1,21,56.56040005,5,21,1436518800
10/07/2015 22:00,10/07/2015,70,3.6,20,58.24642835,5,22,1436522400
10/07/2015 23:00,10/07/2015,71.07463905,2.35,19,64.01995631,5,23,1436526000
11/07/2015 00:00,11/07/2015,340,2.1,19,68.33677593,6,0,1436616000
11/07/2015 02:00,11/07/2015,321.9324627,1.25,18,72.74136748,6,2,1436619600
11/07/2015 03:00,11/07/2015,350,0.5,18,72.74136748,6,3,1436623200
11/07/2015 04:00,11/07/2015,280,1.5,17.5,75.10067401,6,4,1436626800
11/07/2015 05:00,11/07/2015,284.5120468,5.65,19,56.09628761,6,5,1436630400
11/07/2015 06:00,11/07/2015,280,4.85,20,54.52038104,6,6,1436634000
11/07/2015 07:00,11/07/2015,285,4.6,20.5,58.35509849,6,7,1436637600
11/07/2015 08:00,11/07/2015,275,5.1,22,54.99099586,6,8,1436641200
11/07/2015 09:00,11/07/2015,270,5.1,22.5,53.41676399,6,9,1436644800
11/07/2015 10:00,11/07/2015,275.4879532,5.65,23.5,48.57208576,6,10,1436648400
11/07/2015 11:00,11/07/2015,260,5.95,25,45.84633057,6,11,1436652000
11/07/2015 12:00,11/07/2015,260,7.2,23.5,50.16674888,6,12,1436655600
11/07/2015 13:00,11/07/2015,250,5.9,24,44.08864964,6,13,1436572800
11/07/2015 14:00,11/07/2015,260.3634049,6.95,25,38.82978336,6,14,1436576400
11/07/2015 15:00,11/07/2015,255,7.2,25.5,35.2462176,6,15,1436580000
11/07/2015 16:00,11/07/2015,255.1942912,6.45,25,37.56747891,6,16,1436583600
11/07/2015 17:00,11/07/2015,264.4590739,6.95,24,38.5678871,6,17,1436587200
11/07/2015 18:00,11/07/2015,260,6.95,22.5,42.27917121,6,18,1436590800
11/07/2015 19:00,11/07/2015,270.391575,6.45,21,49.54915955,6,19,1436594400
11/07/2015 20:00,11/07/2015,270.4244793,5.95,21,49.54915955,6,20,1436598000
11/07/2015 21:00,11/07/2015,260,5.4,20,52.71122994,6,21,1436601600
11/07/2015 22:00,11/07/2015,240.5207481,4.85,19.5,64.61785358,6,22,1436605200
11/07/2015 23:00,11/07/2015,250,4.85,18,75.17129519,6,23,1436608800
12/07/2015 00:00,12/07/2015,244.7215171,5.4,17.5,77.53060172,7,0,1436698800
12/07/2015 01:00,12/07/2015,250,4.35,16.5,85.32590052,7,1,1436702400
12/07/2015 02:00,12/07/2015,245,5.1,16,82.51723858,7,2,1436706000
12/07/2015 03:00,12/07/2015,250,5.95,16,82.51723858,7,3,1436709600
12/07/2015 04:00,12/07/2015,245.2784829,5.4,16,82.51723858,7,4,1436713200
12/07/2015 05:00,12/07/2015,245.4879532,5.65,16,79.91709761,7,5,1436716800
12/07/2015 06:00,12/07/2015,240,5.15,17,77.45998054,7,6,1436720400
12/07/2015 07:00,12/07/2015,245.2583865,4.85,17.5,75.10067401,7,7,1436724000
12/07/2015 08:00,12/07/2015,250,5.65,19,70.62147548,7,8,1436727600
12/07/2015 09:00,12/07/2015,250,7.45,20,62.19341993,7,9,1436731200
12/07/2015 10:00,12/07/2015,245,6.7,20,64.22351528,7,10,1436734800
12/07/2015 11:00,12/07/2015,240,6.45,20,68.52146865,7,11,1436738400
12/07/2015 12:00,12/07/2015,245,7.2,20,70.79524458,7,12,1436742000
12/07/2015 13:00,12/07/2015,240,7.45,21,64.42482961,7,13,1436659200
12/07/2015 14:00,12/07/2015,234.4987397,8,21.5,62.51026959,7,14,1436662800
12/07/2015 15:00,12/07/2015,230,7.95,22,64.62393525,7,15,1436666400
12/07/2015 16:00,12/07/2015,244.831788,7.45,20,75.77876468,7,16,1436670000
12/07/2015 17:00,12/07/2015,242.7267702,5.4,19,80.2970983,7,17,1436673600
12/07/2015 18:00,12/07/2015,244.8057088,6.45,19,77.74071657,7,18,1436677200
12/07/2015 19:00,12/07/2015,230,6.15,18.5,80.24177889,7,19,1436680800
12/07/2015 20:00,12/07/2015,224.4646754,5.15,18,82.74284121,7,20,1436684400
12/07/2015 21:00,12/07/2015,230,4.85,18,82.74284121,7,21,1436688000
12/07/2015 22:00,12/07/2015,235,4.6,18,82.74284121,7,22,1436691600
12/07/2015 23:00,12/07/2015,250,5.1,18,82.74284121,7,23,1436695200
13/07/2015 00:00,13/07/2015,250,4.6,18,82.74284121,1,0,1436785200
13/07/2015 01:00,13/07/2015,254.4551543,4.6,18,82.74284121,1,1,1436788800
13/07/2015 02:00,13/07/2015,260,4.35,17.5,85.4219714,1,2,1436792400
13/07/2015 03:00,13/07/2015,255,4.1,18,82.74284121,1,3,1436796000
13/07/2015 04:00,13/07/2015,245.4397046,2.85,18,82.74284121,1,4,1436799600
13/07/2015 06:00,13/07/2015,230,4.35,17.5,85.4219714,1,6,1436803200
13/07/2015 07:00,13/07/2015,225.2880856,4.35,17,88.10110159,1,7,1436806800
13/07/2015 08:00,13/07/2015,235,4.1,17.5,85.4219714,1,8,1436810400
13/07/2015 09:00,13/07/2015,230,3.6,18,88.18011032,1,9,1436814000
13/07/2015 10:00,13/07/2015,235.2583865,4.85,19,85.55577909,1,10,1436817600
13/07/2015 11:00,13/07/2015,235,5.7,19,88.25807815,1,11,1436821200
13/07/2015 12:00,13/07/2015,235.4042458,6.2,20,82.96271367,1,12,1436824800
13/07/2015 13:00,13/07/2015,250,7.2,20.5,75.55421598,1,13,1436828400
13/07/2015 14:00,13/07/2015,230,6.7,21,73.22993834,1,14,1436745600
13/07/2015 15:00,13/07/2015,230,6.95,21,68.70404933,1,15,1436749200
13/07/2015 16:00,13/07/2015,234.5957542,6.2,21,70.96699384,1,16,1436752800
13/07/2015 17:00,13/07/2015,230,6.7,20,77.87849362,1,17,1436756400
13/07/2015 18:00,13/07/2015,245.210618,5.95,20,77.87849362,1,18,1436760000
13/07/2015 19:00,13/07/2015,255.210618,5.95,20,77.87849362,1,19,1436763600
13/07/2015 20:00,13/07/2015,250,6.7,19,88.25807815,1,20,1436767200
13/07/2015 21:00,13/07/2015,255.8688068,7.5,19,82.85348003,1,21,1436770800
13/07/2015 22:00,13/07/2015,276.3257116,7.75,19,77.74071657,1,22,1436774400
13/07/2015 23:00,13/07/2015,265.6961784,7.2,19,77.74071657,1,23,1436778000
14/07/2015 00:00,14/07/2015,265,5.7,19,77.74071657,2,0,1436868000
14/07/2015 01:00,14/07/2015,260,5.1,18.5,80.24177889,2,1,1436871600
14/07/2015 02:00,14/07/2015,260,5.7,18,80.17203205,2,2,1436875200
14/07/2015 03:00,14/07/2015,255.2583865,4.85,18,82.74284121,2,3,1436878800
14/07/2015 04:00,14/07/2015,245.2784829,5.4,18,80.17203205,2,4,1436882400
14/07/2015 05:00,14/07/2015,250,4.6,17.5,82.85116224,2,5,1436886000
14/07/2015 06:00,14/07/2015,260,4.1,18,82.74284121,2,6,1436889600
14/07/2015 07:00,14/07/2015,250,4.1,18,77.6012229,2,7,1436893200
14/07/2015 08:00,14/07/2015,260,4.85,19,72.90617503,2,8,1436896800
14/07/2015 09:00,14/07/2015,260,4.35,19,75.3234458,2,9,1436900400
14/07/2015 10:00,14/07/2015,265.3414959,3.35,19,77.74071657,2,10,1436904000
14/07/2015 11:00,14/07/2015,255.2880856,4.35,20,70.79524458,2,11,1436907600
14/07/2015 12:00,14/07/2015,264.1177503,4.35,20,68.52146865,2,12,1436911200
14/07/2015 13:00,14/07/2015,265,4.6,21,66.56443947,2,13,1436914800
14/07/2015 14:00,14/07/2015,270,4.85,21,68.70404933,2,14,1436832000
14/07/2015 15:00,14/07/2015,260.5806003,4.35,21.5,66.66399229,2,15,1436835600
14/07/2015 16:00,14/07/2015,261.2318579,4.1,22,60.59570957,2,16,1436839200
14/07/2015 17:00,14/07/2015,260,4.35,22,60.59570957,2,17,1436842800
14/07/2015 18:00,14/07/2015,256.1221098,3.35,21.5,68.9269368,2,18,1436846400
14/07/2015 19:00,14/07/2015,237.4746468,3.1,19,91.11337621,2,19,1436850000
14/07/2015 20:00,14/07/2015,220,2.35,19,88.25807815,2,20,1436853600
14/07/2015 21:00,14/07/2015,214.6259209,3.35,19,88.25807815,2,21,1436857200
14/07/2015 22:00,14/07/2015,215,3.1,19,88.25807815,2,22,1436860800
14/07/2015 23:00,14/07/2015,225,3.6,18,93.92748396,2,23,1436864400
15/07/2015 00:00,15/07/2015,230.7538962,3.35,18,91.05379714,3,0,1436954400
15/07/2015 01:00,15/07/2015,250,3.6,18,88.18011032,3,1,1436958000
15/07/2015 02:00,15/07/2015,250,3.6,18,88.18011032,3,2,1436961600
15/07/2015 03:00,15/07/2015,230,3.35,18,88.18011032,3,3,1436965200
15/07/2015 04:00,15/07/2015,230,2.85,18,93.92748396,3,4,1436968800
15/07/2015 05:00,15/07/2015,240.7538962,3.35,18,93.92748396,3,5,1436972400
15/07/2015 06:00,15/07/2015,241.4028851,3.6,18.5,91.09278106,3,6,1436976000
15/07/2015 07:00,15/07/2015,250,3.1,19,88.25807815,3,7,1436979600
15/07/2015 08:00,15/07/2015,245,3.6,19.5,85.61039591,3,8,1436983200
15/07/2015 09:00,15/07/2015,264.1177503,4.35,21.5,73.44956934,3,9,1436986800
15/07/2015 10:00,15/07/2015,340,4.6,19,85.55577909,3,10,1436990400
15/07/2015 11:00,15/07/2015,325,5.1,18.5,82.79816062,3,11,1436994000
15/07/2015 12:00,15/07/2015,318.7681421,4.1,18.5,80.24177889,3,12,1436997600
15/07/2015 13:00,15/07/2015,323.8544543,3.35,19.5,75.40486854,3,13,1437001200
15/07/2015 14:00,15/07/2015,310,4.1,21,68.70404933,3,14,1436918400
15/07/2015 15:00,15/07/2015,305.3740791,3.35,22,60.59570957,3,15,1436922000
15/07/2015 16:00,15/07/2015,309.2461038,3.35,22,60.59570957,3,16,1436925600
15/07/2015 17:00,15/07/2015,320,2.3,22,60.59570957,3,17,1436929200
15/07/2015 18:00,15/07/2015,340,2.6,22,60.59570957,3,18,1436932800
15/07/2015 19:00,15/07/2015,354.4667461,2.35,21.5,58.58479523,3,19,1436936400
15/07/2015 20:00,15/07/2015,357.2915142,2.05,21,58.47053245,3,20,1436940000
15/07/2015 21:00,15/07/2015,360,2.1,20.5,58.36186231,3,21,1436943600
15/07/2015 22:00,15/07/2015,347.7826015,2.35,19.5,58.13659267,3,22,1436947200
15/07/2015 23:00,15/07/2015,345,2.1,18,59.72161451,3,23,1436950800
16/07/2015 01:00,16/07/2015,80,3.05,18,78.16502265,4,1,1437040800
16/07/2015 02:00,16/07/2015,100,5.7,18,82.74284121,4,2,1437044400
16/07/2015 03:00,16/07/2015,100,5.1,18,77.6012229,4,3,1437048000
16/07/2015 04:00,16/07/2015,100,4.9,18,72.74136748,4,4,1437051600
16/07/2015 05:00,16/07/2015,94.71191443,4.35,18,77.6012229,4,5,1437055200
16/07/2015 06:00,16/07/2015,90,5.65,18.5,72.96899942,4,6,1437058800
16/07/2015 07:00,16/07/2015,90,6.95,19,68.33677593,4,7,1437062400
16/07/2015 08:00,16/07/2015,90,7.7,20.5,62.30209006,4,8,1437066000
16/07/2015 09:00,16/07/2015,99.32651157,8.25,20,62.19341993,4,9,1437069600
16/07/2015 10:00,16/07/2015,95,7.2,22,56.78892561,4,10,1437073200
16/07/2015 11:00,16/07/2015,95.18031348,6.95,22,56.78892561,4,11,1437076800
16/07/2015 12:00,16/07/2015,90,7.45,22,56.78892561,4,12,1437080400
16/07/2015 13:00,16/07/2015,100,6.7,23.5,55.34037815,4,13,1437084000
16/07/2015 14:00,16/07/2015,94.81968652,6.95,23.5,55.34037815,4,14,1437087600
16/07/2015 15:00,16/07/2015,94.83178803,7.45,23,57.13066168,4,15,1437004800
16/07/2015 16:00,16/07/2015,94.49537568,7.45,21,60.38066485,4,16,1437008400
16/07/2015 17:00,16/07/2015,84.49873967,8,21,60.38066485,4,17,1437012000
16/07/2015 18:00,16/07/2015,85.16821197,7.45,20.5,62.30209006,4,18,1437015600
16/07/2015 19:00,16/07/2015,84.3620424,8.25,20,64.22351528,4,19,1437019200
16/07/2015 20:00,16/07/2015,80,8,19,64.01995631,4,20,1437022800
16/07/2015 21:00,16/07/2015,76.01810385,6.4,19,68.33677593,4,21,1437026400
16/07/2015 22:00,16/07/2015,25,3.1,18.5,72.96899942,4,22,1437030000
16/07/2015 23:00,16/07/2015,338.5565061,3.1,18,72.74136748,4,23,1437033600
17/07/2015 00:00,17/07/2015,5,2.6,18,70.44565123,5,0,1437123600
17/07/2015 01:00,17/07/2015,20,2.05,17,75.01727157,5,1,1437127200
17/07/2015 02:00,17/07/2015,250,1.5,17,75.01727157,5,2,1437130800
17/07/2015 03:00,17/07/2015,220,2.35,17,77.45998054,5,3,1437134400
17/07/2015 04:00,17/07/2015,230,3.35,17,77.45998054,5,4,1437138000
17/07/2015 05:00,17/07/2015,250,6.2,18.5,80.22735146,5,5,1437141600
17/07/2015 06:00,17/07/2015,245.5828556,6.45,20,77.87849362,5,6,1437145200
17/07/2015 07:00,17/07/2015,235,6.2,20.5,70.88653492,5,7,1437148800
17/07/2015 08:00,17/07/2015,240,6.45,21,68.70404933,5,8,1437152400
17/07/2015 09:00,17/07/2015,224.5120468,5.65,22,64.75627147,5,9,1437156000
17/07/2015 10:00,17/07/2015,225.5409261,6.95,22.5,58.80542604,5,10,1437159600
17/07/2015 11:00,17/07/2015,224.8196865,6.95,23.5,55.34037815,5,11,1437163200
17/07/2015 12:00,17/07/2015,240,8.2,24,47.09956915,5,12,1437166800
17/07/2015 13:00,17/07/2015,225.3341783,8.25,24.5,44.21617591,5,13,1437170400
17/07/2015 14:00,17/07/2015,224.8230806,8.5,24,45.59410939,5,14,1437174000
17/07/2015 15:00,17/07/2015,240,7.7,23,48.44628624,5,15,1437091200
17/07/2015 16:00,17/07/2015,244.6259209,6.7,22,49.79803341,5,16,1437094800
17/07/2015 17:00,17/07/2015,230,5.95,22,53.19306611,5,17,1437098400
17/07/2015 18:00,17/07/2015,235.210618,5.95,21.5,54.87673308,5,18,1437102000
17/07/2015 19:00,17/07/2015,240.5612483,5.4,20.5,58.36186231,5,19,1437105600
17/07/2015 20:00,17/07/2015,224.7215171,5.4,19.5,62.09164044,5,20,1437109200
17/07/2015 21:00,17/07/2015,259.9528184,5.65,19,61.98180475,5,21,1437112800
17/07/2015 22:00,17/07/2015,260,5.9,18.5,54.16369023,5,22,1437116400
17/07/2015 23:00,17/07/2015,275.5828556,6.45,17.5,61.66378562,5,23,1437120000
18/07/2015 00:00,18/07/2015,275.4042458,6.2,16.5,65.68780813,6,0,1437210000
18/07/2015 01:00,18/07/2015,272.2249199,5.9,16,65.58254994,6,1,1437213600
18/07/2015 02:00,18/07/2015,250,4.6,15.5,70.00223759,6,2,1437217200
18/07/2015 03:00,18/07/2015,254.7416135,4.85,14.5,74.63012215,6,3,1437220800
18/07/2015 04:00,18/07/2015,255,5.1,14.5,74.63012215,6,4,1437224400
18/07/2015 05:00,18/07/2015,255,4.6,15,72.23481565,6,5,1437228000
18/07/2015 06:00,18/07/2015,250,4.35,16,67.76965953,6,6,1437231600
18/07/2015 07:00,18/07/2015,255,4.6,17,63.60595674,6,7,1437235200
18/07/2015 08:00,18/07/2015,260,4.35,18.5,50.83979554,6,8,1437238800
18/07/2015 09:00,18/07/2015,254.7416135,4.85,19.5,41.65967992,6,9,1437242400
18/07/2015 10:00,18/07/2015,267.0807604,5.9,20.5,36.52514933,6,10,1437246000
18/07/2015 11:00,18/07/2015,259.4792519,4.85,21.5,34.18492371,6,11,1437249600
18/07/2015 12:00,18/07/2015,265.8528458,5.4,22,33.12926665,6,12,1437253200
18/07/2015 13:00,18/07/2015,265.2784829,5.4,22.5,34.45296964,6,13,1437256800
18/07/2015 14:00,18/07/2015,261.0979951,4.6,23,32.27613141,6,14,1437260400
18/07/2015 15:00,18/07/2015,267.7393548,3.35,23,33.39638728,6,15,1437177600
18/07/2015 16:00,18/07/2015,252.5414975,4.1,23.5,32.40836825,6,16,1437181200
18/07/2015 17:00,18/07/2015,220,4.85,21.5,45.13604589,6,17,1437184800
18/07/2015 18:00,18/07/2015,215.2583865,4.85,20,52.71122994,6,18,1437188400
18/07/2015 19:00,18/07/2015,220,4.35,18.5,59.95520179,6,19,1437192000
18/07/2015 20:00,18/07/2015,230.5806003,4.35,18,61.76786523,6,20,1437195600
18/07/2015 21:00,18/07/2015,235,4.1,17.5,63.84126165,6,21,1437199200
18/07/2015 22:00,18/07/2015,250,3.35,17,65.78343276,6,22,1437202800
18/07/2015 23:00,18/07/2015,255,2.6,17,59.49717154,6,23,1437206400
19/07/2015 00:00,19/07/2015,215,2.6,17,59.49717154,7,0,1437296400
19/07/2015 01:00,19/07/2015,215,2.6,17,59.49717154,7,1,1437300000
19/07/2015 02:00,19/07/2015,195.3740791,3.35,16,67.76965953,7,2,1437303600
19/07/2015 03:00,19/07/2015,210,3.35,16,67.76965953,7,3,1437307200
19/07/2015 04:00,19/07/2015,231.9673028,3.85,16,67.76965953,7,4,1437310800
19/07/2015 05:00,19/07/2015,250,4.6,15.5,79.85958745,7,5,1437314400
19/07/2015 06:00,19/07/2015,225.3740791,3.35,15.5,79.85958745,7,6,1437318000
19/07/2015 07:00,19/07/2015,248.9211886,5.15,17,63.72904016,7,7,1437321600
19/07/2015 08:00,19/07/2015,240,5.7,18.5,52.34329889,7,8,1437325200
19/07/2015 09:00,19/07/2015,250,7.2,20.5,49.42355549,7,9,1437328800
19/07/2015 10:00,19/07/2015,255.3740791,6.7,22,45.0831055,7,10,1437332400
19/07/2015 11:00,19/07/2015,245.5046243,7.45,23,42.40885779,7,11,1437336000
19/07/2015 12:00,19/07/2015,255.3254985,7.7,23,42.40885779,7,12,1437339600
19/07/2015 13:00,19/07/2015,270,7.7,23.5,42.5394808,7,13,1437343200
19/07/2015 14:00,19/07/2015,260,8.25,24.5,41.4592165,7,14,1437346800
19/07/2015 15:00,19/07/2015,265,8.2,25,33.9253751,7,15,1437264000
19/07/2015 16:00,19/07/2015,276.0233817,8.25,24,33.66175372,7,16,1437267600
19/07/2015 17:00,19/07/2015,264.8196865,6.95,24,28.44008842,7,17,1437271200
19/07/2015 18:00,19/07/2015,275.4042458,6.2,23.5,25.38609446,7,18,1437274800
19/07/2015 19:00,19/07/2015,270,5.95,22.5,23.37857694,7,19,1437278400
19/07/2015 20:00,19/07/2015,270,4.35,20.5,30.48737976,7,20,1437282000
19/07/2015 21:00,19/07/2015,218.0578996,2.6,20,36.23505363,7,21,1437285600
19/07/2015 22:00,19/07/2015,221.0746391,2.35,18.5,51.25115397,7,22,1437289200
19/07/2015 23:00,19/07/2015,235,2.6,18,70.44565123,7,23,1437292800
20/07/2015 00:00,20/07/2015,220,1.25,17.5,75.10067401,1,0,1437382800
20/07/2015 01:00,20/07/2015,210,1.55,17,77.45998054,1,1,1437386400
20/07/2015 02:00,20/07/2015,201.6833142,1.8,17,77.45998054,1,2,1437390000
20/07/2015 03:00,20/07/2015,210,1.55,17,77.45998054,1,3,1437393600
20/07/2015 05:00,20/07/2015,210,1.8,18,75.17129519,1,5,1437397200
20/07/2015 06:00,20/07/2015,190,2.1,18,75.17129519,1,6,1437400800
20/07/2015 07:00,20/07/2015,150,2.05,17.5,77.53060172,1,7,1437404400
20/07/2015 08:00,20/07/2015,122.7084858,2.05,17,85.36593581,1,8,1437408000
20/07/2015 09:00,20/07/2015,95.53325388,2.35,17.5,91.03291884,1,9,1437411600
20/07/2015 10:00,20/07/2015,133.5147054,2.35,19.5,82.90809685,1,10,1437415200
20/07/2015 11:00,20/07/2015,221.2318579,4.1,21,78.01458531,1,11,1437418800
20/07/2015 12:00,20/07/2015,220,5.15,22,73.38896219,1,12,1437422400
20/07/2015 13:00,20/07/2015,220.4244793,5.95,22.5,71.22598878,1,13,1437426000
20/07/2015 14:00,20/07/2015,220,6.7,23,69.06301536,1,14,1437429600
20/07/2015 15:00,20/07/2015,214.8196865,6.95,23,71.30457015,1,15,1437433200
20/07/2015 16:00,20/07/2015,210,6.7,23,71.30457015,1,16,1437350400
20/07/2015 17:00,20/07/2015,214.8057088,6.45,22,75.7689922,1,17,1437354000
20/07/2015 18:00,20/07/2015,210,6.45,21,83.07056866,1,18,1437357600
20/07/2015 19:00,20/07/2015,215.2784829,5.4,21,83.07056866,1,19,1437361200
20/07/2015 20:00,20/07/2015,225.7481263,6.7,20.5,77.94653947,1,20,1437364800
20/07/2015 21:00,20/07/2015,235.1803135,6.95,20,77.87849362,1,21,1437368400
